Date,Stock Price,Interest Rate (%),Inflation Rate (%),GDP Growth Rate (%),Market Index
2021-05-25,39699.28,6.85,5.56,6.88,37701.17
2021-05-26,32099.06,4.84,2.35,3.86,12662.21
2021-05-27,42321.09,7.8,4.48,8.61,29934.67
2021-05-28,32492.69,7.1,4.36,8.49,14865.6
2021-05-29,25813.46,7.27,3.55,3.15,41539.55
2021-05-30,19273.44,3.86,6.35,5.68,38058.0
2021-05-31,29171.33,4.35,2.85,3.48,44087.23
2021-06-01,19349.02,4.43,3.76,8.54,32076.64
2021-06-02,22960.36,4.35,5.87,8.16,29231.7
2021-06-03,59430.13,7.28,2.15,9.31,29126.14
2021-06-04,34984.66,3.16,5.36,4.65,24752.8
2021-06-05,38934.23,3.38,6.08,6.19,27466.77
2021-06-06,54312.83,4.37,6.66,4.29,32968.62
2021-06-07,59800.6,4.0,6.38,5.6,42787.27
2021-06-08,41222.15,4.16,3.6,6.66,31664.18
2021-06-09,51561.32,6.99,4.93,3.37,40284.83
2021-06-10,29712.35,5.82,2.39,8.0,40471.74
2021-06-11,28758.48,3.03,3.29,6.8,29121.48
2021-06-12,33121.67,5.15,2.47,8.8,23466.5
2021-06-13,45262.83,5.04,3.58,4.9,33105.94
2021-06-14,45698.63,3.57,6.38,9.32,26713.95
2021-06-15,29185.77,6.38,3.74,9.99,14687.55
2021-06-16,20994.45,6.51,4.81,9.44,24467.7
2021-06-17,43457.83,6.6,4.17,8.45,44804.38
2021-06-18,20774.66,6.64,4.29,8.69,13600.89
2021-06-19,41032.16,3.0,6.85,7.02,34990.01
2021-06-20,46204.0,7.77,3.48,4.33,39759.23
2021-06-21,46527.52,7.07,5.14,7.74,33407.95
2021-06-22,48906.24,7.52,4.1,7.99,30801.69
2021-06-23,54278.67,3.08,2.31,9.9,35349.3
2021-06-24,37498.15,7.67,4.45,6.79,26168.31
2021-06-25,47861.21,7.05,6.07,4.9,15014.94
2021-06-26,42862.77,7.19,2.49,7.79,43758.27
2021-06-27,23398.8,3.47,2.35,9.86,26265.93
2021-06-28,16156.03,6.69,2.77,4.24,33957.84
2021-06-29,27804.36,7.8,5.82,5.28,29533.24
2021-06-30,34936.52,6.39,5.62,6.79,13804.21
2021-07-01,42769.77,5.85,4.83,4.19,43440.64
2021-07-02,53248.17,7.73,4.34,3.16,38153.73
2021-07-03,23831.06,5.21,6.44,5.36,16920.23
2021-07-04,20649.74,6.0,5.83,9.06,44394.41
2021-07-05,58356.6,5.38,6.06,3.3,36317.75
2021-07-06,19862.01,7.66,6.07,6.0,27586.61
2021-07-07,36532.1,3.38,5.21,8.34,32175.21
2021-07-08,41350.37,5.51,4.29,9.67,15522.31
2021-07-09,39361.85,6.43,6.32,9.9,30493.58
2021-07-10,18871.45,6.96,6.63,5.95,14430.82
2021-07-11,17566.21,5.92,2.12,9.65,29980.22
2021-07-12,19746.75,7.54,2.26,3.25,30238.96
2021-07-13,41351.45,7.71,6.79,8.22,40856.48
2021-07-14,39495.52,3.32,3.39,7.5,35926.9
2021-07-15,25518.34,5.01,6.37,4.75,20235.23
2021-07-16,43699.84,3.12,3.94,6.55,41318.06
2021-07-17,51903.04,4.65,2.6,3.91,30917.01
2021-07-18,16871.05,5.68,2.4,9.1,32010.52
2021-07-19,37415.85,7.55,2.78,5.51,17576.39
2021-07-20,46018.97,7.23,3.25,7.38,40306.53
2021-07-21,26354.04,3.64,4.44,4.11,42721.85
2021-07-22,28849.69,3.47,5.51,4.44,37574.69
2021-07-23,42613.71,5.95,6.93,9.94,43044.83
2021-07-24,55407.09,5.66,4.21,8.27,21975.9
2021-07-25,51446.6,4.33,4.59,9.73,40416.93
2021-07-26,41240.86,7.5,4.61,5.07,28133.47
2021-07-27,47859.98,7.64,4.7,4.15,17409.27
2021-07-28,31417.01,5.01,4.59,6.52,34070.42
2021-07-29,43843.45,7.45,2.04,6.46,34575.97
2021-07-30,35978.17,4.92,2.01,4.22,21468.51
2021-07-31,23547.13,6.68,2.49,8.13,12907.28
2021-08-01,46578.22,5.38,2.51,5.53,18594.96
2021-08-02,40040.91,3.61,5.52,4.3,25192.66
2021-08-03,31137.97,7.64,3.02,5.32,17529.58
2021-08-04,56010.26,5.27,6.47,6.95,18402.99
2021-08-05,15942.04,6.67,6.64,8.09,24915.89
2021-08-06,29209.79,4.84,6.88,6.37,43738.96
2021-08-07,17559.66,3.09,6.7,6.68,37220.04
2021-08-08,49493.73,3.5,3.36,3.97,22551.7
2021-08-09,46594.84,5.48,4.55,9.4,43402.93
2021-08-10,29910.85,6.45,2.88,9.5,33306.34
2021-08-11,45404.83,4.67,6.03,7.78,27029.84
2021-08-12,32817.18,6.48,6.44,3.12,27453.91
2021-08-13,49031.42,6.49,6.26,6.76,25554.57
2021-08-14,35438.26,6.52,4.17,7.4,19688.74
2021-08-15,33552.59,5.46,5.79,9.96,24758.86
2021-08-16,57062.85,7.57,2.49,9.97,29420.58
2021-08-17,26289.56,5.45,2.2,9.0,29424.9
2021-08-18,20420.13,5.25,5.77,3.45,37137.32
2021-08-19,41304.44,4.0,4.13,9.67,23840.33
2021-08-20,58619.48,4.54,6.98,7.29,35654.33
2021-08-21,32002.76,3.21,2.49,8.61,31077.03
2021-08-22,17791.65,6.17,6.28,5.85,43740.9
2021-08-23,30268.74,4.24,4.4,5.24,24714.4
2021-08-24,37766.92,4.52,6.14,6.24,41740.14
2021-08-25,22286.54,6.85,6.09,4.03,39081.2
2021-08-26,44614.6,4.64,6.58,5.5,33042.92
2021-08-27,59898.72,4.21,3.49,9.0,33598.98
2021-08-28,35328.28,3.85,6.75,3.27,14793.45
2021-08-29,30962.79,6.87,2.76,4.06,43357.41
2021-08-30,33031.69,3.65,2.41,3.88,15528.89
2021-08-31,20181.58,5.27,4.16,5.82,30586.7
2021-09-01,54747.31,5.53,6.14,9.98,22892.34
2021-09-02,33667.15,6.44,4.37,4.21,26185.12
2021-09-03,32427.35,6.17,6.15,4.02,32136.04
2021-09-04,44686.06,7.05,5.65,9.41,41992.1
2021-09-05,34891.5,3.22,3.05,9.17,27099.72
2021-09-06,44170.51,4.48,6.74,3.23,44595.08
2021-09-07,17765.08,4.4,2.3,8.26,31562.8
2021-09-08,51617.55,3.73,6.49,7.59,17298.28
2021-09-09,57322.68,4.45,3.52,8.37,18270.31
2021-09-10,44194.44,4.55,4.5,6.46,35631.66
2021-09-11,57955.47,5.61,4.11,9.94,13663.13
2021-09-12,21814.45,6.32,2.86,3.31,27851.27
2021-09-13,36483.73,4.91,3.79,4.64,16891.23
2021-09-14,42081.3,6.6,2.96,5.78,26296.21
2021-09-15,41178.15,4.68,3.02,6.15,36747.27
2021-09-16,33065.78,4.45,2.94,9.45,27140.83
2021-09-17,30213.8,5.71,4.45,6.92,17393.89
2021-09-18,20707.08,3.12,5.99,3.32,20313.54
2021-09-19,32628.41,3.4,4.84,5.86,24128.81
2021-09-20,22319.74,5.09,6.47,5.92,14295.52
2021-09-21,48046.46,7.71,5.18,9.76,31283.14
2021-09-22,24397.39,6.61,5.45,7.19,32048.62
2021-09-23,17635.44,3.44,5.34,7.45,14051.01
2021-09-24,39856.48,7.23,4.25,7.99,25276.27
2021-09-25,41785.34,6.66,5.45,8.39,25662.02
2021-09-26,54236.09,6.05,2.35,7.45,23016.05
2021-09-27,40964.17,7.1,6.3,4.66,30405.41
2021-09-28,30546.64,5.02,5.89,9.12,23416.6
2021-09-29,51135.53,4.11,3.23,8.12,25741.51
2021-09-30,39312.55,5.56,5.84,8.19,38318.28
2021-10-01,18567.61,5.74,2.06,9.98,17349.61
2021-10-02,40463.28,5.69,3.09,8.62,32430.78
2021-10-03,55860.83,5.83,2.33,8.8,28684.62
2021-10-04,32834.07,7.74,5.9,9.66,22067.36
2021-10-05,28334.66,7.51,5.78,4.06,36008.64
2021-10-06,21456.13,7.38,6.07,6.48,30189.22
2021-10-07,21815.05,7.01,2.02,7.06,27752.93
2021-10-08,34474.72,7.72,4.51,5.3,34033.09
2021-10-09,41805.59,3.49,5.52,8.88,38475.58
2021-10-10,18627.69,4.33,2.78,8.34,44098.07
2021-10-11,57280.59,5.48,5.25,8.05,32768.56
2021-10-12,48981.01,7.23,2.42,9.98,40856.52
2021-10-13,41398.08,5.53,2.91,4.82,12036.02
2021-10-14,52279.74,6.74,4.38,8.15,29497.78
2021-10-15,18608.4,3.69,5.27,6.86,19083.37
2021-10-16,36457.75,4.26,2.73,5.19,15108.35
2021-10-17,43354.19,6.66,2.93,4.12,29555.04
2021-10-18,52289.38,3.82,3.02,9.27,36645.27
2021-10-19,50256.13,4.76,3.19,7.17,25604.99
2021-10-20,27468.12,4.32,3.13,8.77,34113.55
2021-10-21,57339.61,4.75,3.98,6.82,28160.74
2021-10-22,20595.56,6.54,5.27,4.54,26423.83
2021-10-23,54381.01,4.84,4.19,5.36,21578.47
2021-10-24,58692.31,5.78,5.88,5.67,24625.59
2021-10-25,22971.91,3.5,5.6,9.81,23543.26
2021-10-26,47492.97,7.03,2.63,3.04,33324.18
2021-10-27,16812.85,4.85,2.24,9.9,15828.61
2021-10-28,33244.03,6.24,6.39,9.86,15057.0
2021-10-29,38232.75,6.63,2.4,9.97,33780.43
2021-10-30,41129.04,4.05,2.74,6.34,30027.84
2021-10-31,57117.18,7.42,2.11,9.75,26196.6
2021-11-01,45251.28,6.08,5.14,5.77,17030.62
2021-11-02,36657.51,5.14,4.91,3.18,25563.89
2021-11-03,51435.38,3.91,6.93,4.57,38061.15
2021-11-04,57773.98,7.71,6.43,9.62,41357.5
2021-11-05,15992.98,6.78,4.05,3.1,35185.03
2021-11-06,59213.46,4.04,3.86,6.82,13977.1
2021-11-07,18875.95,4.69,3.48,3.53,34123.52
2021-11-08,51647.41,7.05,2.76,5.0,19952.52
2021-11-09,27615.06,6.48,2.69,3.62,22403.29
2021-11-10,20948.08,6.83,2.66,9.02,18463.82
2021-11-11,34793.5,5.21,2.57,7.14,37599.94
2021-11-12,43978.05,6.58,3.2,9.31,33403.87
2021-11-13,32142.83,4.93,3.53,7.82,32190.56
2021-11-14,17455.44,4.06,6.81,9.8,34043.1
2021-11-15,41975.75,6.16,4.89,6.57,19813.48
2021-11-16,55608.15,7.88,6.94,7.47,26673.27
2021-11-17,32244.69,4.55,3.86,7.03,32897.37
2021-11-18,24734.97,5.3,4.29,6.39,33007.6
2021-11-19,34915.98,6.37,3.62,8.92,38131.11
2021-11-20,17176.32,5.71,2.91,7.51,21474.43
2021-11-21,51921.94,7.22,2.72,8.61,37421.09
2021-11-22,52185.34,6.81,6.73,8.5,26526.09
2021-11-23,41460.02,3.29,6.93,4.34,34115.7
2021-11-24,30889.63,7.99,2.22,7.55,27038.74
2021-11-25,50990.25,6.76,2.75,4.4,43304.14
2021-11-26,39960.92,7.32,4.12,7.08,17916.97
2021-11-27,52166.95,6.26,2.93,7.74,34275.17
2021-11-28,43415.65,7.28,3.82,9.98,31025.66
2021-11-29,50298.25,3.56,2.65,3.21,17700.12
2021-11-30,41935.33,4.74,4.28,3.64,14178.21
2021-12-01,33636.35,7.38,3.36,3.54,38371.76
2021-12-02,58107.56,4.01,3.76,5.79,17195.89
2021-12-03,39350.12,3.39,2.47,8.75,18154.72
2021-12-04,42229.03,6.94,4.14,8.91,44288.33
2021-12-05,24921.94,7.18,6.92,8.16,35669.61
2021-12-06,43154.29,3.81,3.64,9.28,20266.07
2021-12-07,40722.34,7.27,6.38,5.26,31501.32
2021-12-08,23317.73,6.43,6.22,3.62,29625.69
2021-12-09,17681.42,5.6,6.76,3.41,39867.62
2021-12-10,42196.17,7.15,5.95,8.96,36067.58
2021-12-11,49366.15,5.1,5.3,8.11,39446.8
2021-12-12,38553.06,3.97,6.28,7.89,18979.72
2021-12-13,25204.77,4.42,2.38,5.38,33127.23
2021-12-14,44993.49,5.53,4.31,5.66,13327.95
2021-12-15,18604.76,5.66,6.95,9.71,14275.04
2021-12-16,34882.52,7.03,5.85,3.45,35546.39
2021-12-17,22351.5,6.96,6.81,8.42,12805.86
2021-12-18,23300.66,5.91,5.9,5.17,31132.25
2021-12-19,24103.23,6.9,6.37,3.27,39733.37
2021-12-20,32401.82,3.96,5.53,8.2,24538.08
2021-12-21,17301.76,3.25,5.8,5.32,13479.73
2021-12-22,32900.7,7.37,4.62,8.06,35556.97
2021-12-23,38026.84,3.38,6.62,7.95,42679.65
2021-12-24,36748.24,4.23,6.13,6.74,35666.66
2021-12-25,32225.28,6.48,6.22,8.44,31088.76
2021-12-26,52761.6,5.05,5.37,7.07,19590.95
2021-12-27,21539.7,7.38,3.52,5.01,12507.4
2021-12-28,37756.35,4.49,2.18,8.14,34924.18
2021-12-29,17791.86,3.06,6.68,7.12,19623.86
2021-12-30,18202.01,4.5,4.93,3.09,40319.37
2021-12-31,40823.96,5.89,3.49,9.31,27390.02
2022-01-01,40470.83,4.88,2.75,6.82,29510.97
2022-01-02,54511.51,5.67,6.15,9.08,36879.91
2022-01-03,40104.32,7.38,6.18,9.18,37721.21
2022-01-04,58190.6,7.56,6.07,6.11,33207.48
2022-01-05,17191.27,4.33,5.23,6.55,42968.25
2022-01-06,19410.35,5.31,3.83,5.91,44415.85
2022-01-07,16982.96,5.75,3.52,6.15,43247.22
2022-01-08,23337.46,7.75,2.04,9.27,39197.91
2022-01-09,39357.15,7.99,6.17,8.52,35285.63
2022-01-10,44050.75,4.18,2.44,3.89,33889.75
2022-01-11,17051.33,6.63,5.15,7.27,15423.76
2022-01-12,57568.69,4.89,4.52,9.97,20958.98
2022-01-13,52897.44,3.04,4.63,7.17,12187.71
2022-01-14,28347.56,3.05,6.63,8.5,16534.53
2022-01-15,18473.44,5.3,2.16,8.38,26494.57
2022-01-16,22644.92,5.44,5.87,5.45,16835.71
2022-01-17,20712.5,3.11,2.26,5.6,41754.89
2022-01-18,20547.77,6.43,2.19,8.07,38588.07
2022-01-19,38335.28,4.47,4.15,6.5,14363.19
2022-01-20,26063.13,5.8,2.32,6.99,20214.15
2022-01-21,31116.29,4.5,5.95,7.99,39029.37
2022-01-22,59527.74,3.84,4.65,8.44,38500.52
2022-01-23,45794.14,5.04,2.15,4.9,43199.87
2022-01-24,57704.13,4.16,2.2,4.03,44919.08
2022-01-25,21415.04,5.67,5.06,5.04,44216.91
2022-01-26,32196.28,3.99,6.03,6.55,25534.55
2022-01-27,39962.93,5.54,4.19,5.39,20260.84
2022-01-28,18454.11,3.79,4.77,6.98,37027.54
2022-01-29,15188.43,6.35,6.0,3.37,21876.01
2022-01-30,45169.55,6.77,5.05,6.57,38611.21
2022-01-31,43881.88,3.55,3.12,5.58,29620.51
2022-02-01,33485.5,5.34,5.07,6.74,38199.6
2022-02-02,37033.98,3.35,5.14,5.96,21104.04
2022-02-03,33694.94,5.99,5.67,4.99,28764.9
2022-02-04,16080.23,4.32,5.1,9.33,30612.79
2022-02-05,30091.72,5.64,6.85,4.29,43122.57
2022-02-06,22968.7,5.59,2.99,7.77,20797.72
2022-02-07,19429.09,7.62,6.76,9.47,42910.71
2022-02-08,58052.42,5.75,4.69,6.77,38560.34
2022-02-09,41971.19,5.91,5.36,9.13,36119.5
2022-02-10,47789.53,5.01,2.5,3.87,37966.72
2022-02-11,29191.37,7.75,3.9,6.46,31979.03
2022-02-12,32691.62,6.89,5.85,6.2,20054.64
2022-02-13,25661.58,4.43,5.53,3.06,18253.33
2022-02-14,19363.46,7.22,2.2,6.1,40589.27
2022-02-15,23056.42,5.16,4.73,5.58,35929.6
2022-02-16,50888.13,7.14,2.44,7.69,19035.74
2022-02-17,45489.56,7.11,6.98,9.57,32298.08
2022-02-18,39611.8,3.94,6.49,3.6,26769.03
2022-02-19,36379.04,6.51,2.11,5.29,17235.62
2022-02-20,56509.54,4.45,6.29,6.11,29551.28
2022-02-21,18273.07,4.49,6.6,6.19,21290.13
2022-02-22,27627.04,4.48,3.77,8.42,15176.06
2022-02-23,30747.2,6.63,5.6,6.1,27409.62
2022-02-24,50209.16,4.15,4.21,3.19,31473.58
2022-02-25,59663.16,3.0,5.28,7.97,13547.91
2022-02-26,25830.17,6.58,3.7,9.19,25269.06
2022-02-27,54343.83,3.86,3.61,6.6,20502.84
2022-02-28,52378.02,3.52,4.12,7.07,13011.47
2022-03-01,25109.58,4.19,2.73,4.14,16146.86
2022-03-02,32969.97,4.9,6.16,4.54,16588.13
2022-03-03,33435.28,5.38,3.74,4.65,18034.85
2022-03-04,59019.93,3.22,4.0,6.02,38511.46
2022-03-05,23140.14,7.85,6.47,9.5,26503.23
2022-03-06,50962.11,6.58,4.48,6.65,16853.84
2022-03-07,30038.67,4.62,4.72,4.34,15309.8
2022-03-08,47889.17,4.59,6.78,4.86,21832.04
2022-03-09,33900.5,5.24,6.43,5.69,38334.51
2022-03-10,41026.19,6.13,2.85,7.36,24027.17
2022-03-11,52467.53,3.73,4.37,6.08,17276.61
2022-03-12,51187.45,3.94,6.86,5.75,25335.83
2022-03-13,53989.04,7.3,3.86,6.95,30325.28
2022-03-14,17682.78,4.28,3.86,4.69,12976.28
2022-03-15,46142.27,4.9,2.98,3.55,32712.18
2022-03-16,21299.43,7.36,2.57,3.17,25038.32
2022-03-17,33711.84,6.32,5.7,4.76,12320.95
2022-03-18,39686.48,4.71,5.85,3.64,34238.35
2022-03-19,33123.28,6.42,6.85,5.35,35508.79
2022-03-20,38382.53,3.1,5.87,8.41,32751.71
2022-03-21,59843.68,6.68,3.22,8.01,23283.7
2022-03-22,21084.78,5.44,2.2,7.28,29476.96
2022-03-23,45395.52,7.07,6.93,8.97,24776.2
2022-03-24,32820.04,7.77,3.7,4.97,35120.52
2022-03-25,20985.44,7.63,3.56,9.2,31258.15
2022-03-26,22143.15,7.55,6.53,5.79,14699.37
2022-03-27,57717.29,5.56,4.93,5.81,33222.09
2022-03-28,54582.07,4.8,3.07,5.84,34678.87
2022-03-29,55816.89,5.33,6.45,3.69,24233.17
2022-03-30,59618.97,6.45,6.97,9.83,40900.93
2022-03-31,24374.19,7.42,2.43,3.97,39819.47
2022-04-01,30994.77,4.03,6.31,5.39,17780.5
2022-04-02,45114.86,7.59,3.95,5.24,41840.79
2022-04-03,36771.11,7.08,4.62,3.52,26548.79
2022-04-04,33827.53,7.89,6.57,4.07,35883.74
2022-04-05,31101.51,7.4,6.87,3.31,38865.2
2022-04-06,41720.13,4.4,3.31,5.05,28668.71
2022-04-07,40901.7,3.53,3.06,9.07,25170.36
2022-04-08,22265.6,3.56,2.4,5.38,42209.9
2022-04-09,36228.29,4.46,4.81,3.87,19618.17
2022-04-10,39906.23,6.07,2.07,7.52,20480.01
2022-04-11,40662.91,7.02,4.06,9.98,23933.47
2022-04-12,24454.82,7.5,2.37,4.63,40362.37
2022-04-13,48402.21,6.12,4.03,4.96,42980.01
2022-04-14,16133.96,3.03,2.2,9.8,19262.23
2022-04-15,30967.43,3.93,6.18,4.25,40507.71
2022-04-16,50109.57,3.5,3.05,6.58,20520.7
2022-04-17,40375.18,4.82,3.64,4.68,44031.16
2022-04-18,26752.31,5.51,6.35,9.53,31714.46
2022-04-19,46272.89,3.22,5.73,9.87,12233.85
2022-04-20,40532.59,4.74,3.1,8.7,13126.29
2022-04-21,50830.96,3.9,2.36,5.2,16866.99
2022-04-22,48076.13,6.24,5.58,5.82,18189.91
2022-04-23,42454.86,5.32,3.95,4.7,37331.43
2022-04-24,36968.0,5.48,5.83,9.24,19351.27
2022-04-25,20993.2,5.14,4.23,9.4,43981.67
2022-04-26,26759.99,7.78,3.73,5.93,32991.7
2022-04-27,33859.48,4.07,4.26,7.6,34853.08
2022-04-28,41968.47,5.58,5.74,4.16,19187.95
2022-04-29,38116.85,6.68,6.51,6.04,41459.31
2022-04-30,27968.3,5.78,2.25,7.42,34037.88
2022-05-01,15290.9,7.65,4.62,5.7,40525.39
2022-05-02,37330.76,4.89,2.16,5.5,43563.88
2022-05-03,27853.17,5.32,4.34,3.01,16146.15
2022-05-04,48057.37,3.44,6.43,8.63,15187.38
2022-05-05,16077.58,6.04,3.81,9.23,38512.46
2022-05-06,41317.25,4.44,6.66,9.79,40582.16
2022-05-07,57366.34,3.8,5.15,8.03,31264.13
2022-05-08,22848.42,5.72,6.67,6.84,24078.02
2022-05-09,36224.23,5.66,5.79,4.88,33536.78
2022-05-10,19113.99,3.38,2.52,10.0,22086.91
2022-05-11,43155.69,6.49,3.16,7.13,19866.73
2022-05-12,39773.93,6.12,3.97,7.77,28108.79
2022-05-13,33331.45,3.95,2.85,7.78,19133.08
2022-05-14,38461.97,5.35,4.47,8.92,27962.22
2022-05-15,55345.86,6.6,4.36,3.07,43568.01
2022-05-16,23833.24,5.65,6.78,4.54,39712.87
2022-05-17,16015.4,4.98,4.17,7.66,43073.82
2022-05-18,53774.92,4.61,5.93,9.27,38608.86
2022-05-19,40970.27,6.05,6.71,7.8,23706.78
2022-05-20,55079.63,7.7,6.38,5.89,38797.49
2022-05-21,41862.54,6.36,3.04,5.53,42456.22
2022-05-22,51457.25,3.37,4.48,8.17,43252.18
2022-05-23,34335.3,5.3,3.74,8.19,34545.53
2022-05-24,48743.7,7.45,4.0,7.25,18975.1
2022-05-25,56086.87,3.47,3.8,5.04,13311.06
2022-05-26,40745.53,7.94,6.13,9.48,16857.61
2022-05-27,23135.33,7.75,4.26,6.86,43863.05
2022-05-28,27095.89,3.39,4.62,8.53,27249.2
2022-05-29,23939.01,7.67,6.91,4.5,40214.54
2022-05-30,26108.57,4.82,2.3,5.41,27346.46
2022-05-31,28788.7,7.22,4.44,9.12,33806.98
2022-06-01,39981.02,5.09,5.87,3.35,12796.65
2022-06-02,41459.62,5.2,2.76,6.59,20245.54
2022-06-03,34192.49,6.17,5.06,6.37,26396.89
2022-06-04,42693.94,6.87,3.2,8.26,32810.82
2022-06-05,18670.87,3.17,6.34,4.97,17660.2
2022-06-06,18950.47,5.97,3.64,4.53,37230.2
2022-06-07,22732.33,3.93,3.65,9.48,24025.36
2022-06-08,38313.49,4.73,4.99,7.0,38975.36
2022-06-09,24629.76,4.74,2.92,3.73,15232.98
2022-06-10,27747.8,5.35,3.42,4.35,34431.97
2022-06-11,33014.08,4.67,4.08,9.99,21679.83
2022-06-12,51533.98,3.54,3.77,4.37,38247.64
2022-06-13,15623.8,3.73,4.62,7.27,25271.62
2022-06-14,44222.05,3.17,5.0,5.94,33956.54
2022-06-15,45099.44,5.35,4.83,9.2,42832.07
2022-06-16,50939.51,7.77,5.27,8.29,12680.68
2022-06-17,56973.88,3.58,3.54,7.18,12366.85
2022-06-18,15906.2,7.73,2.63,3.08,37419.22
2022-06-19,21920.27,6.67,5.8,9.16,33330.97
2022-06-20,54877.71,6.19,6.25,6.11,21668.33
2022-06-21,35633.34,6.23,3.29,9.52,28315.09
2022-06-22,40406.58,7.13,4.04,6.47,13383.88
2022-06-23,44836.22,3.53,4.49,7.86,18350.7
2022-06-24,45558.0,5.52,4.67,3.49,26008.38
2022-06-25,56928.32,6.49,5.3,8.22,39523.47
2022-06-26,59862.72,5.93,2.21,5.37,27829.02
2022-06-27,47407.09,7.16,5.61,5.46,31349.96
2022-06-28,27924.95,3.36,2.31,3.83,40833.88
2022-06-29,54588.86,6.45,4.34,4.03,22191.02
2022-06-30,17214.94,5.67,6.14,4.3,35123.08
2022-07-01,25398.64,4.9,4.26,5.3,40435.02
2022-07-02,55382.36,4.7,2.75,9.24,18686.32
2022-07-03,26528.62,6.1,6.93,5.58,23763.78
2022-07-04,24929.3,7.45,6.45,8.07,44333.74
2022-07-05,21215.64,5.48,5.86,3.58,44446.21
2022-07-06,53660.03,7.12,4.06,7.14,19366.59
2022-07-07,37502.62,5.01,2.92,6.37,14192.71
2022-07-08,45370.19,3.51,6.71,9.85,20940.41
2022-07-09,25757.99,3.31,4.66,8.92,25125.15
2022-07-10,49111.82,3.26,6.26,6.18,26553.18
2022-07-11,49200.25,4.9,3.71,8.43,32420.61
2022-07-12,29066.91,4.69,3.68,4.35,41683.59
2022-07-13,33480.72,6.59,6.93,6.94,22901.48
2022-07-14,24436.06,6.71,4.61,3.52,40049.49
2022-07-15,58945.25,3.25,2.7,5.44,15084.8
2022-07-16,44052.12,4.11,3.1,4.58,13381.87
2022-07-17,57054.47,4.37,4.41,8.03,28633.49
2022-07-18,28652.35,5.74,2.21,6.43,13968.85
2022-07-19,50185.09,3.72,4.31,8.26,24952.16
2022-07-20,49463.64,3.67,4.09,6.61,41593.68
2022-07-21,46124.5,7.72,5.9,3.61,19968.94
2022-07-22,58453.75,7.02,3.77,8.15,35297.2
2022-07-23,32709.99,3.9,6.91,8.83,21978.06
2022-07-24,20882.28,5.03,2.9,9.32,13482.36
2022-07-25,45226.9,4.78,4.95,7.0,30370.79
2022-07-26,47818.94,6.96,2.45,8.28,39550.17
2022-07-27,40877.73,5.55,5.67,8.26,25512.46
2022-07-28,24306.81,3.64,6.97,4.09,32370.7
2022-07-29,37700.52,6.69,6.1,4.15,41700.78
2022-07-30,29048.54,4.98,4.78,3.5,38059.92
2022-07-31,34235.99,4.31,4.42,5.24,18397.92
2022-08-01,44034.84,4.88,6.18,6.31,36201.67
2022-08-02,48534.66,5.49,6.68,9.99,28562.47
2022-08-03,25450.11,4.72,6.95,6.02,36616.9
2022-08-04,33239.64,4.21,3.98,8.08,28319.01
2022-08-05,27112.27,4.99,6.95,7.85,16222.62
2022-08-06,23938.42,3.1,2.78,4.43,30807.01
2022-08-07,50252.42,6.86,3.27,3.41,28240.42
2022-08-08,55916.37,3.85,2.45,6.82,29091.42
2022-08-09,31660.45,3.22,3.36,7.9,41003.78
2022-08-10,48807.55,6.27,5.84,9.99,41529.62
2022-08-11,55364.79,6.87,6.26,5.51,26966.72
2022-08-12,53075.59,7.07,5.89,9.27,27039.16
2022-08-13,23226.6,5.47,5.16,5.67,29001.17
2022-08-14,58033.13,4.03,4.57,7.83,29146.45
2022-08-15,31950.44,6.69,5.54,7.19,43362.78
2022-08-16,30265.83,6.5,3.95,3.37,33430.22
2022-08-17,17809.41,4.23,6.21,3.55,21156.08
2022-08-18,36877.81,7.52,5.39,3.15,29540.71
2022-08-19,19905.61,3.52,5.49,5.6,32698.38
2022-08-20,26184.29,7.91,4.68,8.22,33112.47
2022-08-21,29262.42,7.3,6.43,4.21,31313.39
2022-08-22,51397.18,6.44,3.26,7.24,17865.29
2022-08-23,54396.99,7.69,3.91,5.02,13108.58
2022-08-24,28610.98,6.61,5.89,8.58,23148.82
2022-08-25,53641.42,3.95,4.46,8.59,26108.23
2022-08-26,53575.39,5.21,6.45,8.43,14039.54
2022-08-27,49409.29,3.36,3.73,6.67,38893.92
2022-08-28,21601.28,4.95,3.85,4.99,23354.56
2022-08-29,46064.53,6.71,6.44,8.67,42149.88
2022-08-30,57526.08,4.93,4.32,4.3,17095.53
2022-08-31,45714.32,4.65,4.58,5.03,13878.85
2022-09-01,29922.76,5.98,3.66,4.29,27916.43
2022-09-02,37526.07,7.36,3.38,7.72,18241.27
2022-09-03,44057.63,3.24,5.28,7.8,42934.18
2022-09-04,37975.67,4.93,2.6,7.57,12340.01
2022-09-05,20397.88,3.79,6.4,5.91,25616.45
2022-09-06,29042.88,6.48,5.9,3.7,42582.68
2022-09-07,51107.82,3.53,2.95,9.38,24685.8
2022-09-08,53763.81,6.32,5.47,6.55,15072.61
2022-09-09,21178.5,4.43,5.01,5.85,21995.53
2022-09-10,57857.4,3.99,2.92,7.12,28434.34
2022-09-11,29797.02,7.68,3.37,4.35,18110.01
2022-09-12,44804.12,3.09,4.04,3.93,27396.54
2022-09-13,48832.13,5.19,5.5,5.84,39599.33
2022-09-14,51537.58,3.11,5.19,4.59,40796.39
2022-09-15,57558.74,5.42,4.66,4.71,13625.6
2022-09-16,29081.38,5.51,5.84,9.25,17309.81
2022-09-17,53632.79,4.61,5.79,6.72,21084.57
